date,V_usd,ret_pct_from_t0,drawdown_pct
2023-08-17,103670.04289818127,3.6700428981812916,-7.513170680260428
2023-08-18,103892.99388291336,3.892993882913376,-7.314270119451005
2023-08-21,106109.07671618187,6.109076716181883,-5.337243111174306
2023-08-22,105591.82762484382,5.591827624843826,-5.798694916237768
2023-08-23,106136.21242938435,6.136212429384358,-5.313034612699075
2023-08-24,104920.26967032,4.920269670320021,-6.397809802100774
2023-08-25,105885.2721808265,5.8852721808265285,-5.536905147416771
2023-08-28,106556.9278300183,6.556927830018333,-4.937703105516866
2023-08-29,107334.87313803713,7.334873138037157,-4.2436772045775335
2023-08-30,107491.38664922398,7.491386649223997,-4.104047298090585
2023-08-31,107227.84017250844,7.22784017250846,-4.339164187486954
2023-09-01,107422.52971104113,7.422529711041159,-4.16547642179077
2023-09-04,107422.52971104113,7.422529711041159,-4.16547642179077
2023-09-05,106633.92412311153,6.633924123111545,-4.869012644719428
2023-09-06,106674.16247037769,6.674162470377709,-4.833114934525861
2023-09-07,106255.15682584095,6.255156825840968,-5.2069211223783824
2023-09-08,105535.19068399258,5.535190683992597,-5.849222252151431
2023-09-11,106294.36403542345,6.294364035423472,-5.171943317803529
2023-09-12,105459.53677233141,5.459536772331419,-5.91671513842379
2023-09-13,105560.0822179148,5.560082217914819,-5.827015846279371
2023-09-14,106338.30146217065,6.33830146217067,-5.132745559466456
2023-09-15,105619.19230087941,5.6191923008794165,-5.774282153870336
2023-09-18,105872.79790022832,5.872797900228344,-5.548033788134166
2023-09-19,106215.89497180695,6.215894971806968,-5.241947676735903
2023-09-20,105358.55808712081,5.358558087120824,-6.0068009352742475
2023-09-21,103804.30671832476,3.804306718324768,-7.393390320666837
2023-09-22,103432.80379280089,3.432803792800909,-7.724818057206462
2023-09-25,103384.1572380415,3.3841572380415075,-7.768216955106444
2023-09-26,103119.90705338524,3.1199070533852513,-8.003961641254753
2023-09-27,103407.44073001304,3.407440730013045,-7.7474451266424165
2023-09-28,103820.53662875902,3.8205366287590303,-7.378911181715553
2023-09-29,103057.20840519686,3.057208405196876,-8.05989678907052
2023-10-02,102723.64341754834,2.7236434175483604,-8.357479072411412
2023-10-03,102019.33242103734,2.0193324210373564,-8.985813826611388
2023-10-04,103641.66276649215,3.6416627664921597,-7.538489357886336
2023-10-05,104114.61379918516,4.114613799185163,-7.116557040560744
2023-10-06,105741.99439209222,5.741994392092242,-5.6647271104595776
2023-10-09,105863.36699827072,5.863366998270747,-5.5564473490366195
2023-10-10,106514.60642481956,6.51460642481958,-4.975459167632435
2023-10-11,106390.78011211457,6.39078011211458,-5.085927946541757
2023-10-12,105729.1278912464,5.729127891246422,-5.676205661392919
2023-10-13,106132.28358749182,6.132283587491849,-5.316539638060114
2023-10-16,107092.87069459901,7.092870694599029,-4.459574083323914
2023-10-17,106930.21085013026,6.930210850130281,-4.604687298790921
2023-10-18,106067.32414821394,6.0673241482139595,-5.374491698320183
2023-10-19,104943.84479674288,4.943844796742902,-6.376777798710897
2023-10-20,103703.56399889175,3.703563998891779,-7.483265606110267
2023-10-23,103757.01624747503,3.7570162474750424,-7.435579419693495
2023-10-24,104415.30764083535,4.415307640835375,-6.848299989316809
2023-10-25,102666.70797665491,2.666707976654936,-8.408272708228914
2023-10-26,100612.08576978641,0.612085769786419,-10.241256355682648
2023-10-27,99217.73398148782,-0.7822660185121677,-11.485195031223682
2023-10-30,99947.4135773917,-0.052586422608291716,-10.834228268233737
2023-10-31,101475.6543943645,1.4756543943645006,-9.470843594633848
2023-11-01,101778.0268795079,1.7780268795079213,-9.20108898044979
2023-11-02,103437.18043327169,3.4371804332717026,-7.720913538708151
2023-11-03,103889.56716951099,3.88956716951101,-7.317327182501354
2023-11-06,103995.87561620389,3.9958756162039144,-7.222486562302244
2023-11-07,103889.14173612974,3.889141736129753,-7.317706723045758
2023-11-08,103579.72114202347,3.579721142023473,-7.593749144511952
2023-11-09,102579.38522291197,2.5793852229119896,-8.486175681888197
2023-11-10,103900.759867032,3.900759867032022,-7.307341876463925
2023-11-13,104508.58166001362,4.508581660013622,-6.7650877319419545
2023-11-14,105403.91305071341,5.403913050713416,-5.966338554249562
2023-11-15,104374.38502837151,4.37438502837153,-6.884808150869115
2023-11-16,103332.72868912535,3.3327286891253527,-7.814097744703896
2023-11-17,103979.7127194465,3.9797127194465043,-7.236905916552738
2023-11-20,105524.35229414905,5.524352294149071,-5.858891470794891
2023-11-21,106101.60469229316,6.101604692293172,-5.34390910434599
2023-11-22,106322.30406606212,6.322304066062134,-5.147017266143605
2023-11-23,106322.30406606212,6.322304066062134,-5.147017266143605
2023-11-24,106913.72647674449,6.913726476744508,-4.61939345097483
2023-11-27,106645.01065083098,6.645010650831007,-4.859122055613141
2023-11-28,106744.46511295169,6.744465112951703,-4.7703960591140575
2023-11-29,108050.73711595986,8.050737115959873,-3.605035725405825
2023-11-30,109080.06905237319,9.080069052373197,-2.686741062309017
2023-12-01,109209.0285091148,9.209028509114802,-2.5716928677544826
2023-12-04,108904.18526354874,8.904185263548769,-2.843651713663642
2023-12-05,109100.88957803514,9.100889578035165,-2.668166512232528
2023-12-06,108932.82593343323,8.93282593343323,-2.8181006029169176
2023-12-07,108742.19097532722,8.742190975327224,-2.98817116852903
2023-12-08,109076.77394907025,9.076773949070272,-2.689680712455289
2023-12-11,110296.05123707688,10.29605123707691,-1.6019307002356764
2023-12-12,111400.41456444934,11.400414564449356,-0.6166985183025497
2023-12-13,116609.12112145052,16.609121121450542,0.0
2023-12-14,116710.2146571915,16.710214657191514,0.0
2023-12-15,116756.73981075254,16.756739810752563,0.0
2023-12-18,115988.30022052857,15.988300220528595,-0.658154374188169
2023-12-19,116398.55462603082,16.398554626030837,-0.3067790221808919
2023-12-20,114828.19971234078,14.828199712340794,-1.6517591203194515
2023-12-21,115322.25948702537,15.322259487025391,-1.228606011141009
2023-12-22,116175.12209683066,16.175122096830673,-0.4981448735761229
2023-12-25,116175.12209683066,16.175122096830673,-0.4981448735761229
2023-12-26,116886.64454607498,16.886644546075004,0.0
2023-12-27,116927.97463145157,16.92797463145159,0.0
2023-12-28,117192.84598091089,17.19284598091091,0.0
2023-12-29,116822.45347791871,16.82245347791873,-0.3160538511476352
2024-01-01,116822.45347791871,16.82245347791873,-0.3160538511476352
2024-01-02,116417.63538139804,16.417635381398064,-0.6614828687060981
2024-01-03,115297.34817951014,15.297348179510163,-1.6174176721585054
2024-01-04,115691.63508499731,15.691635084997335,-1.2809748610065341
2024-01-05,115397.07287535504,15.397072875355056,-1.532323146967829
2024-01-08,117142.99603138826,17.142996031388268,-0.042536683110117046
2024-01-09,117685.55920346713,17.68555920346715,0.0
2024-01-10,119109.69930955107,19.109699309551086,0.0
2024-01-11,119631.83536741624,19.63183536741626,0.0
2024-01-12,119518.14497335553,19.518144973355554,-0.09503356168659716
2024-01-15,119518.14497335553,19.518144973355554,-0.09503356168659716
2024-01-16,120151.16546629545,20.151165466295474,0.0
2024-01-17,119295.4475870081,19.29544758700812,-0.7122010643562215
2024-01-18,120223.83811648401,20.22383811648403,0.0
2024-01-19,121163.41173767493,21.163411737674952,0.0
2024-01-22,122477.9527167059,22.477952716705918,0.0
2024-01-23,122404.71514722286,22.404715147222888,-0.05979653305639987
2024-01-24,120063.4144749685,20.06341447496851,-1.9714064353461902
2024-01-25,120730.79516360383,20.730795163603855,-1.4265078035254897
2024-01-26,120896.86636162722,20.896866361627243,-1.290915074924348
2024-01-29,122038.79231421737,22.038792314217392,-0.35856282110162674
2024-01-30,123158.36013300094,23.158360133000965,0.0
2024-01-31,122449.53037773559,22.449530377735606,-0.5755433528831344
2024-02-01,123001.63578163106,23.00163578163108,-0.12725433433883326
2024-02-02,125292.33489376337,25.29233489376339,0.0
2024-02-05,125298.8779278438,25.298877927843822,0.0
2024-02-06,125076.17826050876,25.076178260508787,-0.17773476587977788
2024-02-07,126286.88412010341,26.286884120103426,0.0
2024-02-08,126376.86166988807,26.376861669888086,0.0
2024-02-09,126963.37957560839,26.963379575608414,0.0
2024-02-12,126898.8800812292,26.898880081229226,-0.0508016520943122
2024-02-13,125630.44458030479,25.63044458030481,-1.0498578407089565
2024-02-14,126296.15023116807,26.29615023116809,-0.5255289727404966
2024-02-15,127058.3673253874,27.058367325387422,0.0
2024-02-16,126831.60296346656,26.831602963466583,-0.17847259231665857
2024-02-19,126831.60296346656,26.831602963466583,-0.17847259231665857
2024-02-20,126862.69112816581,26.86269112816584,-0.15400496743396275
2024-02-21,120242.7460169621,20.242746016962123,-5.364165660157571
2024-02-22,121703.85080360372,21.703850803603753,-4.21421794919743
2024-02-23,123158.67687899238,23.158676878992402,-3.069211834281005
2024-02-26,123867.78872553879,23.86778872553881,-2.511112543794747
2024-02-27,124748.44793189544,24.748447931895456,-1.8179986427626749
2024-02-28,124469.12126277543,24.469121262775452,-2.0378398661310526
2024-02-29,123349.55173472708,23.349551734727104,-2.9189857139926167
2024-03-01,123622.89759353598,23.622897593535995,-2.70385162675153
2024-03-04,123575.00009562605,23.575000095626073,-2.7415488669397914
2024-03-05,122167.3441204322,22.16734412043222,-3.84943023266594
2024-03-06,122117.58325658074,22.11758325658075,-3.888594016129354
2024-03-07,124262.3841493387,24.262384149338722,-2.200550215546515
2024-03-08,123640.90786297104,23.640907862971062,-2.6896768267645754
2024-03-11,123649.62837420899,23.64962837420901,-2.6828134367954504
2024-03-12,123712.91614793372,23.71291614793374,-2.633003436039927
2024-03-13,124702.02494356564,24.70202494356566,-1.854535385133138
2024-03-14,123939.55584128073,23.939555841280757,-2.454628962860528
2024-03-15,123228.25355994889,23.228253559948907,-3.014452212839991
2024-03-18,124062.11928563069,24.06211928563071,-2.3581666464228435
2024-03-19,125111.42542870644,25.111425428706458,-1.5323208834369662
2024-03-20,124481.11008006708,24.481110080067104,-2.0284041890134996
2024-03-21,125686.43911154491,25.686439111544935,-1.079762193330469
2024-03-22,125343.8119228103,25.34381192281032,-1.3494234489777823
2024-03-25,124715.36609794556,24.71536609794558,-1.8440353648190522
2024-03-26,125322.32039521703,25.322320395217048,-1.366338137908285
2024-03-27,125896.25756058935,25.896257560589376,-0.9146267099607641
2024-03-28,126338.44869093566,26.33844869093569,-0.5666046633576505
2024-03-29,126338.44869093566,26.33844869093569,-0.5666046633576505
2024-04-01,125447.77335563314,25.447773355633153,-1.26760165714207
2024-04-02,123990.36942173316,23.99036942173318,-2.414636649467805
2024-04-03,123321.02538778407,23.32102538778409,-2.9414370861796657
2024-04-04,121912.22427801654,21.912224278016556,-4.050219718463688
2024-04-05,123183.2665020288,23.18326650202882,-3.049858820737672
2024-04-08,122791.87462451796,22.791874624517973,-3.357899830353761
2024-04-09,123639.76335567972,23.639763355679744,-2.6905775996262205
2024-04-10,122365.22982855164,22.36522982855167,-3.693686292077847
2024-04-11,122377.83469379142,22.377834693791442,-3.6837657606676677
2024-04-12,121046.62518473253,21.046625184732548,-4.731480710167812
2024-04-15,120117.86220186485,20.117862201864867,-5.46245420087007
2024-04-16,120414.58129803484,20.41458129803486,-5.228924444100791
2024-04-17,119401.4982285674,19.401498228567426,-6.026261204200189
2024-04-18,119489.52461227977,19.489524612279794,-5.956980931231682
2024-04-19,119493.75486657185,19.493754866571877,-5.953651552473616
2024-04-22,120730.11150908597,20.73011150908599,-4.980589590054485
2024-04-23,122846.25251038055,22.846252510380573,-3.3151022665196983
2024-04-24,121654.54146064133,21.65454146064134,-4.253026367722212
2024-04-25,120838.49470591606,20.838494705916077,-4.895287693680728
2024-04-26,119994.89695269083,19.994896952690855,-5.559232753721388
2024-04-29,120359.46183526085,20.359461835260873,-5.272305658525522
2024-04-30,119528.84309039282,19.528843090392844,-5.926035721608169
2024-05-01,119903.65127891258,19.903651278912605,-5.631046736301981
2024-05-02,120619.3237849015,20.61932378490152,-5.0677839453075695
2024-05-03,121027.03357711792,21.027033577117948,-4.7469000863387905
2024-05-06,121718.02981378335,21.718029813783367,-4.203058502969615
2024-05-07,122781.08892547125,22.78108892547126,-3.3663886054527525
2024-05-08,122866.87369340086,22.86687369340088,-3.2988725734625746
2024-05-09,123412.4750349793,23.41247503497932,-2.869462568388925
2024-05-10,123838.99902751531,23.838999027515317,-2.5337711837800647
2024-05-13,123723.95686108821,23.723956861088237,-2.624313954672497
2024-05-14,124605.73865387113,24.605738653871146,-1.9303165333734107
2024-05-15,127287.173851258,27.28717385125803,0.0
2024-05-16,128139.75469766876,28.139754697668785,0.0
2024-05-17,128603.16640810101,28.603166408101032,0.0
2024-05-20,129085.17007038907,29.08517007038909,0.0
2024-05-21,128202.07705376361,28.20207705376363,-0.6841165535467097
2024-05-22,128424.51027125269,28.4245102712527,-0.5118014709018293
2024-05-23,127236.86457601828,27.236864576018306,-1.4318496023694394
2024-05-24,128716.74062718707,28.7167406271871,-0.28541577859105827
2024-05-27,128716.74062718707,28.7167406271871,-0.28541577859105827
2024-05-28,126137.6764906346,26.137676490634632,-2.2833711867499717
2024-05-29,125216.2441110567,25.216244111056717,-2.9971885672247844
2024-05-30,124830.7705195697,24.83077051956972,-3.295808146280066
2024-05-31,126019.17898365387,26.01917898365389,-2.3751691112645523
2024-06-03,127032.61369129697,27.03261369129699,-1.5900791531458291
2024-06-04,127032.36967760124,27.032369677601253,-1.590268186243593
2024-06-05,127979.74352337504,27.979743523375067,-0.8563544103565413
2024-06-06,128165.79459440836,28.16579459440838,-0.7122239336086245
2024-06-07,128276.09387998517,28.276093879985197,-0.6267770263328587
2024-06-10,128347.32772814558,28.34732772814561,-0.5715934230408837
2024-06-11,128315.36088355664,28.31536088355666,-0.596357572610906
2024-06-12,129038.16412177039,29.038164121770404,-0.03641467768377149
2024-06-13,128711.3608096817,28.71136080968173,-0.28958342813781845
2024-06-14,128319.82108681253,28.319821086812546,-0.5929023319713678
2024-06-17,128063.5407294511,28.06354072945112,-0.791438195712868
2024-06-18,128278.87213043474,28.278872130434763,-0.6246247648081127
2024-06-19,128278.87213043474,28.278872130434763,-0.6246247648081127
2024-06-20,128062.07634218474,28.06207634218476,-0.7925726306487801
2024-06-21,129425.65592697279,29.425655926972816,0.0
2024-06-24,129719.76868655195,29.719768686551973,0.0
2024-06-25,129863.4350517999,29.863435051799915,0.0
2024-06-26,129923.41186029346,29.92341186029348,0.0
2024-06-27,131411.67130773867,31.411671307738676,0.0
2024-06-28,130454.02359569693,30.454023595696956,-0.7287387052548278
2024-07-01,129596.36309064263,29.59636309064264,-1.3813904039352565
2024-07-02,129951.89390889194,29.951893908891968,-1.1108430357211097
2024-07-03,129754.89682411525,29.754896824115274,-1.2607513983621699
2024-07-04,129754.89682411525,29.754896824115274,-1.2607513983621699
2024-07-05,130161.36438462087,30.161364384620892,-0.9514428289933541
2024-07-08,130383.45881140098,30.38345881140101,-0.7824362068494128
2024-07-09,131073.0968574602,31.073096857460204,-0.25764412468783915
2024-07-10,132026.27118714308,32.026271187143095,0.0
2024-07-11,131987.475988893,31.98747598889302,-0.029384453488867646
2024-07-12,131767.6740406956,31.767674040695603,-0.19586794667625362
2024-07-15,131953.16002361305,31.95316002361306,-0.05537622389290009
2024-07-16,131755.07242195526,31.755072421955276,-0.2054127278982243
2024-07-17,131433.05970657084,31.433059706570866,-0.44931321261916235
